source_id,source_url,canonical_url,page_title,publisher,publisher_type,source_tier,published_at,updated_at,accessed_at,language,content_type,archive_url,http_status_at_collection,license_or_terms_note,is_official,is_primary_source,page_hash,snapshot_path,notes
src_17a874f2779b,https://www.shanghai.gov.cn/tszczq-qtqj1/20250610/f3a3695c1d1f4494b0439c0e635a8e58.html,https://www.shanghai.gov.cn/tszczq-qtqj1/20250610/f3a3695c1d1f4494b0439c0e635a8e58.html,浦东新区人民政府关于印发《浦东新区住宅小区建筑物外墙墙面以及建筑附属构件脱落隐患治理办法》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,bcfa76c4db99d5c38c35fbec5ec80fc575f31f9693741c1e55b0669b6666329c,,opened via official Shanghai smart-search endpoint
src_914b65944461,https://www.shanghai.gov.cn/gwk/search/content/0070311924,https://www.shanghai.gov.cn/gwk/search/content/0070311924,浦东新区人民政府关于加快推进气象高质量发展的实施意见（2023-2035年）,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,24273b1270e94bce9f261912a2cd44097efa1c78462c3d487433de7cad92302c,,opened via official Shanghai smart-search endpoint
src_57d5ae09b999,http://service.shanghai.gov.cn/XingZhengWenDangKuJyh/XZGFDetails.aspx?docid=231110180036puVsWjY0EkPE7W2LgnR,http://service.shanghai.gov.cn/XingZhengWenDangKuJyh/XZGFDetails.aspx?docid=231110180036puVsWjY0EkPE7W2LgnR,上海市行政规范性文件数据库 浦东新区人民政府关于印发 《浦东新区景观照明管理若干规定》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,208be84309739f374c39bdc0c1dca98a0dbd9b21fa661aef6c88146b7ce6187f,,opened via official Shanghai smart-search endpoint
src_85728a66cd6c,https://www.shanghai.gov.cn/202302zfwj/20230202/e61e5669f6b24d75ae045bb2ed903e76.html,https://www.shanghai.gov.cn/202302zfwj/20230202/e61e5669f6b24d75ae045bb2ed903e76.html,上海市人民政府关于加快推进本市气象高质量发展的意见（2023-2035年）,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,3d85ca5f509b95eb1b6b275094ab35f9808ae1c5b80db18554c27c6e87d75df6,,opened via official Shanghai smart-search endpoint
src_469af4e17102,https://www.shanghai.gov.cn/gwk/search/content/d73a03b2ea624bf99d36a3c3fe3adfad,https://www.shanghai.gov.cn/gwk/search/content/d73a03b2ea624bf99d36a3c3fe3adfad,上海市人民政府关于加快推进本市气象高质量发展的意见（2023—2035年）,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,4e0f2cc553973e7af14da0f64e8325ebeaa1556f9c286da4e5fe3a1c0cb1dd88,,opened via official Shanghai smart-search endpoint
src_3ea5de83ecd4,https://www.shanghai.gov.cn/nw12344/20231102/298c822d71f741eb93a3cc1347e748e7.html,https://www.shanghai.gov.cn/nw12344/20231102/298c822d71f741eb93a3cc1347e748e7.html,浦东新区人民政府关于印发《浦东新区景观照明管理若干规定》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,884a684feba5a7b24894ea14147653aabc6c44952f3340c441ae02384385d501,,opened via official Shanghai smart-search endpoint
src_b26cf9a308f6,https://www.shanghai.gov.cn/qtsj/20250610/98b13f8383e142458bd0679c873f2266.html,https://www.shanghai.gov.cn/qtsj/20250610/98b13f8383e142458bd0679c873f2266.html,上海市人民政府关于加快推进本市气象高质量发展的意见（2023—2035年）,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,8ce192c64842c60274a2e1bd3a432d875f643e91f8d9c6d922a52b170bc77e2d,,opened via official Shanghai smart-search endpoint
src_cd6ca402ed3f,https://www.shanghai.gov.cn/gwk/search/content/8e5bf00505064a74855bb00d69ff76e8,https://www.shanghai.gov.cn/gwk/search/content/8e5bf00505064a74855bb00d69ff76e8,关于老港生态环保基地排水除涝设施新建（一期）工程初步设计的批复,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,ccb77d2df0779bf25dfdfd429e993ad192867292cfb86be6c4b548e779373528,,opened via official Shanghai smart-search endpoint
src_48f8fa26e9ca,https://www.shanghai.gov.cn/yjya/20210105/0001-32023_858092.html,https://www.shanghai.gov.cn/yjya/20210105/0001-32023_858092.html,上海市防汛防台专项应急预案（2025）,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,e6ec233416df5f28a93308ddf86079e709d0f78a7cd17f5aa616694e780b20ff,,opened via official Shanghai smart-search endpoint
src_46631fd55f58,https://www.shanghai.gov.cn/nw15821/20200820/0001-15821_1101146.html,https://www.shanghai.gov.cn/nw15821/20200820/0001-15821_1101146.html,上海市国民经济和社会发展第十三个五年规划纲要,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,0b5e9beab149c20b9b53eb0d7d31a63da8e7a94fbd8094462127e24231051c0f,,opened via official Shanghai smart-search endpoint
src_f5767ae1d658,https://www.shanghai.gov.cn/gwk/search/content/bcdf50333d8c44cab055e8c1e9ceba80,https://www.shanghai.gov.cn/gwk/search/content/bcdf50333d8c44cab055e8c1e9ceba80,上海市爱国卫生运动委员会关于组织开展夏秋季爱国卫生运动 强化以防蚊灭蚊为重点的病媒生物防制工作的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,7ea16969552569e95a71286ee648ed44a0a1d8370bd8db2155200ab8680c435c,,opened via official Shanghai smart-search endpoint
src_c00b781ea1fb,https://www.shanghai.gov.cn/gwk/search/content/d68bb26efa9f404a9fb369c8d61a648c,https://www.shanghai.gov.cn/gwk/search/content/d68bb26efa9f404a9fb369c8d61a648c,闵行区人民政府关于印发《闵行区推进气象高质量发展的实施意见》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,954b29535df85ebe0891086c5aea48c6155578d997197d8423120ac3e8d8d399,,opened via official Shanghai smart-search endpoint
src_be9b37389755,https://www.shanghai.gov.cn/gwk/search/content/9e86d02f459442128ee52a9bd66f5464,https://www.shanghai.gov.cn/gwk/search/content/9e86d02f459442128ee52a9bd66f5464,关于龙联路（规划小涞港桥东侧接坡—涞港路）道路新建工程初步设计的批复,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,790b2622f50eb962c18b792f3f386471634bfb485dd0620b11b3a97d5e129c02,,opened via official Shanghai smart-search endpoint
src_43c8fb5561fe,https://www.shanghai.gov.cn/gwk/search/content/ed85ccaac736469ba3d6882d9f50a2be,https://www.shanghai.gov.cn/gwk/search/content/ed85ccaac736469ba3d6882d9f50a2be,关于申长北路-金园一路道路贯通工程（博恒路北-爱特路）初步设计的批复,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,48f045cd6786094c4a2b27eb5cb68837b7df6976fff107faa10d9d76a9b4ce5f,,opened via official Shanghai smart-search endpoint
src_02b20429ebdc,https://www.shanghai.gov.cn/gwk/search/content/d34548e119454e45a738459c18a357a5,https://www.shanghai.gov.cn/gwk/search/content/d34548e119454e45a738459c18a357a5,闵行区人民政府办公室关于印发《美丽闵行建设三年行动计划（2024-2026年）》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,d4765c3d87a785eaa081085a3d5a22d2dc55e991cad622326053855af3494d56,,opened via official Shanghai smart-search endpoint
src_8463a246c448,https://www.shanghai.gov.cn/gwk/search/content/cf44c9990e224eb8b7e69d678be4399f,https://www.shanghai.gov.cn/gwk/search/content/cf44c9990e224eb8b7e69d678be4399f,闵行区人民政府办公室关于印发《闵行区突发事件应急预案管理实施办法》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,c1e4c707a18dbf8f5e01f870e77b4cf58e9a43d43d6fcb6d4c16bbb033ea1a4b,,opened via official Shanghai smart-search endpoint
src_846e64ddbf6f,https://www.shanghai.gov.cn/gwk/search/content/c473cc4e6bb949048489dee18266421a,https://www.shanghai.gov.cn/gwk/search/content/c473cc4e6bb949048489dee18266421a,上海市水务局关于《宝山区北泗塘水闸外移重建工程项目技术储备报告》行业意见的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,c3c1293daa5f18d4c44c6bc5d7678b58b810338fa5c1573906d481e4a3a60420,,opened via official Shanghai smart-search endpoint
src_eaf617aaf4c2,https://www.shanghai.gov.cn/nw12344/20231030/e7343a210b234a4e9e3b82ae1e5e258a.html,https://www.shanghai.gov.cn/nw12344/20231030/e7343a210b234a4e9e3b82ae1e5e258a.html,宝山区人民政府关于推进本区气象高质量发展的实施意见（2023—2025年）,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,673a0610848198dcf7553150bc352409ba3dba15689f8025cb7912fe7deb183b,,opened via official Shanghai smart-search endpoint
src_bb25675f62fc,https://www.shanghai.gov.cn/gwk/search/content/b037cb9df51e4ff29b3b2c47e92f9884,https://www.shanghai.gov.cn/gwk/search/content/b037cb9df51e4ff29b3b2c47e92f9884,上海市宝山区人民政府关于推进本区气象高质量发展的实施意见（2023—2025年）,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,d3903cbdce1c700b2d0767b71a444b478f0a117b715ff7ffd9baa297cdf3cd25,,opened via official Shanghai smart-search endpoint
src_a4d4328af3be,https://www.shanghai.gov.cn/tszczq-qtqj9/20250610/2a683b6e672041c990478f736c190dc8.html,https://www.shanghai.gov.cn/tszczq-qtqj9/20250610/2a683b6e672041c990478f736c190dc8.html,宝山区人民政府关于推进本区气象高质量发展的实施意见（2023—2025年）,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,90df21b328ce4b5a2dd32a86a8eefe935f92f8da8def594b60e82600410d8a17,,opened via official Shanghai smart-search endpoint
src_f2c9b5d83d61,https://www.shanghai.gov.cn/gwk/search/content/a45b929c39de47f4b3478007541b0bdd,https://www.shanghai.gov.cn/gwk/search/content/a45b929c39de47f4b3478007541b0bdd,关于宝钱公路（沪太路-潘泾路）新建工程初步设计的批复,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,900c9f08adf0a6a7c4aa8c1aa9784a10de948f69ca34f42b3c3bdc607383f101,,opened via official Shanghai smart-search endpoint
src_082b598fd709,https://www.shanghai.gov.cn/gwk/search/content/a227d6014a764800878d11e7b4f8d8db,https://www.shanghai.gov.cn/gwk/search/content/a227d6014a764800878d11e7b4f8d8db,关于逸仙路高架长逸路下匝道新建工程初步设计的批复,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,c351ede1cf75e9451720fd578920bf01fb111b7a147e44c06add66eb6497ad0b,,opened via official Shanghai smart-search endpoint
src_17a9c0e4f803,https://www.shanghai.gov.cn/gwk/search/content/89a893eadd264b21b61392c415fd7f63,https://www.shanghai.gov.cn/gwk/search/content/89a893eadd264b21b61392c415fd7f63,上海市水务局关于吴淞江工程（上海段）（练祁河-蕰藻浜）初步设计报告批复意见的函,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,dd71158b7d31f3848c872d466eecda6c6eac76148784eb74e630f5c6b8959bd0,,opened via official Shanghai smart-search endpoint
src_4253f47ce307,https://www.shanghai.gov.cn/gwk/search/content/2463cc23e075412eaf1027a27f5c54ac,https://www.shanghai.gov.cn/gwk/search/content/2463cc23e075412eaf1027a27f5c54ac,上海市嘉定区人民政府关于进一步加强城市安全风险防控的意见,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,0021b28755b6955e2ab8eb6d5a41fd77d4cc38e64d160bf03b86f8dbcbffd81e,,opened via official Shanghai smart-search endpoint
src_eb260216f62e,https://www.shanghai.gov.cn/gwk/search/content/df7c6a588d964fa4bbdb207ddcee9550,https://www.shanghai.gov.cn/gwk/search/content/df7c6a588d964fa4bbdb207ddcee9550,上海市水务局关于吴淞江工程（上海段）（新川沙河-练祁河）初步设计报告批复意见的函,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,05483f0486657846c24686fd0cf207e3c1499439739a998d44f7c7571fa01f76,,opened via official Shanghai smart-search endpoint
src_6598dee387a0,https://www.shanghai.gov.cn/gwk/search/content/91835db993e943eeb845ffba04d04c94,https://www.shanghai.gov.cn/gwk/search/content/91835db993e943eeb845ffba04d04c94,关于油墩港航道整治工程（东大盈航运枢纽）初步设计的批复,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,b7fe3a514d4b0851600f77aa7140dc406fbb07ebd7aee520bf151e4804d22435,,opened via official Shanghai smart-search endpoint
src_b8c89970535b,https://www.shanghai.gov.cn/nw12344/20240912/f06b1a272d6c4c4a9af01ec8920e07a5.html,https://www.shanghai.gov.cn/nw12344/20240912/f06b1a272d6c4c4a9af01ec8920e07a5.html,市水务局关于印发《上海市系统化全域推进海绵城市建设水务实施方案》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,e95430e31e3c4c45a336bf1528180524e13b4def9c3a8c91b897931081cf24db,,opened via official Shanghai smart-search endpoint
src_25d3314c5cd0,https://www.shanghai.gov.cn/gwk/search/content/eff768ee5cbf4c3cb00c25337fe27420,https://www.shanghai.gov.cn/gwk/search/content/eff768ee5cbf4c3cb00c25337fe27420,金山区人民政府关于印发《金山区人民政府关于推进气象高质量发展的实施意见（2023─2035年）》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,9bb9d91d06d7596375ce5cdfc8119b77841c3ddb846cf8919f4b724efbe5d98b,,opened via official Shanghai smart-search endpoint
src_743c03fb9f15,https://www.shanghai.gov.cn/yjya/20251225/225cb112791e4deea11c58f589476a0a.html,https://www.shanghai.gov.cn/yjya/20251225/225cb112791e4deea11c58f589476a0a.html,上海化学工业区市级应急管理单元突发事件应急预案（2021）,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,259cb9fda49d4936b0221fc638e6985b95623ed43e84b914da34faaf2ad3b1bf,,opened via official Shanghai smart-search endpoint
src_dcc61fc69faf,https://www.shanghai.gov.cn/gwk/search/content/70f9445cc0d541c78d4c0acd939aab5c,https://www.shanghai.gov.cn/gwk/search/content/70f9445cc0d541c78d4c0acd939aab5c,上海市水务局关于金山区黄姑塘水闸维修工程可行性研究（含初步设计）报告批复意见的函,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,964d193efb28f1e6669c24a8f200de48e18d9da11a0cea1d7b7bb50ef348bf95,,opened via official Shanghai smart-search endpoint
src_06965a20259d,https://www.shanghai.gov.cn/gwk/search/content/c7348d734fb84ab2a7999d5fbee7284d,https://www.shanghai.gov.cn/gwk/search/content/c7348d734fb84ab2a7999d5fbee7284d,关于上海外国语大学松江校区全球治理与区域国别研究大楼项目初步设计的批复,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,730fc446b01c7a24deba08ab21769f71916ed481f80efc2705bf88aa43d11e73,,opened via official Shanghai smart-search endpoint
src_723343565288,https://www.shanghai.gov.cn/tszczq-qtqj13/20250610/1c5199218a25480699885e1bf2a622bf.html,https://www.shanghai.gov.cn/tszczq-qtqj13/20250610/1c5199218a25480699885e1bf2a622bf.html,关于印发《松江区生态环境保护“十四五”规划》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,ab1bb8642f6e6932b95f525787d5eef585d21cd5d6e8cf2a838d362a31ce6d4e,,opened via official Shanghai smart-search endpoint
src_7311b59c4a7c,https://www.shanghai.gov.cn/gwk/search/content/10cb82dc2f3644a28a488462872f7717,https://www.shanghai.gov.cn/gwk/search/content/10cb82dc2f3644a28a488462872f7717,上海市松江区人民政府关于印发《推进本区气象高质量发展的实施方案》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,9bd3629ce50325be48c7b541b871135f1b1d85f591a68075dc11c20aff28a094,,opened via official Shanghai smart-search endpoint
