decision_sequence,agent_id,age_group,digital_access,leg_id,purpose,origin_zone,destination_zone,departure_time,weather_scenario,shared_state_key,state_version_before,state_version_after,base_road_flow_pcu_per_hour,endogenous_flow_before,endogenous_flow_after,prior_influencer_count,prior_influencer_leg_ids,mode_probabilities_without_prior_agents,mode_probabilities_with_prior_agents,probability_delta_from_prior_agents,maximum_absolute_probability_delta,affected_by_prior_agents,coupon_awarded,coupon_available_at_choice,coupon_binding_rule,coupon_bound_to_ride_hailing,chosen_mode,chosen_probability,llm_reason,api_decision_succeeded,api_call_attempted,published_traffic_event
38,134,40-59,True,134-2026-07-07-L01,work,Z4,Z4,2026-07-07 07:13:50.220000,W2,nine_zone_representative|all|2026-07-07T07:00,0,0,60.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.523193842, ""metro"": 0.0, ""ride_hailing"": 0.476806158}","{""walk"": 0.0, ""bus"": 0.523193842, ""metro"": 0.0, ""ride_hailing"": 0.476806158}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,bus,0.523193842,作为40-59岁的在职人员，我优先考虑经济性，公交仅需2元且通勤时间在可接受范围内，而网约车30元太贵了。,True,True,False
39,137,40-59,True,137-2026-07-07-L01,work,Z7,Z7,2026-07-07 07:14:09.180000,W2,nine_zone_representative|all|2026-07-07T07:00,0,1,60.0,0.0,30.0,0,[],"{""walk"": 0.0, ""bus"": 0.500541635, ""metro"": 0.139191235, ""ride_hailing"": 0.360267129}","{""walk"": 0.0, ""bus"": 0.500541635, ""metro"": 0.139191235, ""ride_hailing"": 0.360267129}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,True,True,first_trip_decision_only,True,ride_hailing,0.360267129,作为上班族，时间最重要，ride_hailing最快且优惠券降低了成本，适合准时通勤。,True,True,True
40,139,40-59,True,139-2026-07-07-L01,work,Z2,Z2,2026-07-07 07:15:15.900000,W2,nine_zone_representative|all|2026-07-07T07:00,1,1,60.0,30.0,30.0,1,"[""137-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.636135573, ""metro"": 0.156982401, ""ride_hailing"": 0.206882026}","{""walk"": 0.0, ""bus"": 0.629910188, ""metro"": 0.159873879, ""ride_hailing"": 0.210215932}","{""walk"": 0.0, ""bus"": -0.006225385, ""metro"": 0.002891478, ""ride_hailing"": 0.003333907}",0.006225385,True,False,False,first_trip_decision_only,False,bus,0.629910188,作为40-59岁的上班族，我优先选择经济实惠且时间稳定的公交，虽然耗时较长但费用最低且等待时间短。,True,True,False
41,37,18-39,True,37-2026-07-07-L01,work,Z7,Z7,2026-07-07 07:16:06,W2,nine_zone_representative|all|2026-07-07T07:00,1,1,60.0,30.0,30.0,1,"[""137-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.113091678, ""metro"": 0.802422917, ""ride_hailing"": 0.084485405}","{""walk"": 0.0, ""bus"": 0.109170491, ""metro"": 0.807126008, ""ride_hailing"": 0.083703501}","{""walk"": 0.0, ""bus"": -0.003921187, ""metro"": 0.004703091, ""ride_hailing"": -0.000781904}",0.004703091,True,False,False,first_trip_decision_only,False,metro,0.807126008,"Metro is fastest and most reliable for work commute, with low cost and high probability.",True,True,False
42,49,18-39,True,49-2026-07-07-L01,work,Z3,Z1,2026-07-07 07:22:34.740000,W2,nine_zone_representative|all|2026-07-07T07:00,1,2,60.0,30.0,60.0,1,"[""137-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.380845723, ""metro"": 0.297600317, ""ride_hailing"": 0.32155396}","{""walk"": 0.0, ""bus"": 0.374847222, ""metro"": 0.301658788, ""ride_hailing"": 0.32349399}","{""walk"": 0.0, ""bus"": -0.005998501, ""metro"": 0.004058471, ""ride_hailing"": 0.00194003}",0.005998501,True,False,False,first_trip_decision_only,False,ride_hailing,0.32349399,作为上班族，我选择网约车以最快速度（29.81分钟）到达工作地，避免早高峰拥堵和长时间户外暴露。,True,True,True
43,117,40-59,True,117-2026-07-07-L01,work,Z3,Z1,2026-07-07 07:26:49.140000,W2,nine_zone_representative|all|2026-07-07T07:00,2,2,60.0,60.0,60.0,2,"[""137-2026-07-07-L01"", ""49-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.391359275, ""metro"": 0.291867228, ""ride_hailing"": 0.316773497}","{""walk"": 0.0, ""bus"": 0.379912562, ""metro"": 0.299394807, ""ride_hailing"": 0.320692631}","{""walk"": 0.0, ""bus"": -0.011446712, ""metro"": 0.007527579, ""ride_hailing"": 0.003919133}",0.011446712,True,False,False,first_trip_decision_only,False,bus,0.379912562,作为40-59岁上班族，早高峰通勤选择公交，费用低且等待时间短，性价比高。,True,True,False
44,104,40-59,True,104-2026-07-07-L01,work,Z1,Z1,2026-07-07 07:29:37.680000,W2,nine_zone_representative|all|2026-07-07T07:00,2,3,60.0,60.0,90.0,2,"[""137-2026-07-07-L01"", ""49-2026-07-07-L01""]","{""walk"": 0.034009493, ""bus"": 0.442686879, ""metro"": 0.042879794, ""ride_hailing"": 0.480423834}","{""walk"": 0.034857277, ""bus"": 0.436851322, ""metro"": 0.042872171, ""ride_hailing"": 0.485419231}","{""walk"": 0.000847783, ""bus"": -0.005835558, ""metro"": -7.623e-06, ""ride_hailing"": 0.004995397}",0.005835558,True,False,False,first_trip_decision_only,False,ride_hailing,0.485419231,作为上班族，时间优先，网约车总耗时最短（29.72分钟），且天气W2不影响出行，虽然无优惠券但费用可接受。,True,True,True
45,138,40-59,True,138-2026-07-07-L01,work,Z5,Z1,2026-07-07 07:30:00,W2,nine_zone_representative|all|2026-07-07T07:30,0,0,60.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.998735637, ""ride_hailing"": 0.001264363}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.998735637, ""ride_hailing"": 0.001264363}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,True,True,first_trip_decision_only,False,metro,0.998735637,"Metro is much cheaper and has a very high model probability, making it the most reliable choice for a regular worker commuting to work.",True,True,False
46,121,40-59,True,121-2026-07-07-L01,work,Z4,Z2,2026-07-07 07:30:00,W2,nine_zone_representative|all|2026-07-07T07:30,0,1,60.0,0.0,30.0,0,[],"{""walk"": 0.0, ""bus"": 0.20519746, ""metro"": 0.017820112, ""ride_hailing"": 0.776982428}","{""walk"": 0.0, ""bus"": 0.20519746, ""metro"": 0.017820112, ""ride_hailing"": 0.776982428}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,True,True,first_trip_decision_only,True,ride_hailing,0.776982428,作为上班族，时间紧迫且优惠券可用，网约车耗时最短且等待时间合理，性价比最高。,True,True,True
47,196,60+,False,196-2026-07-07-L01,out_of_home_family_activity,Z5,Z5,2026-07-07 07:30:52.440000,W2,nine_zone_representative|all|2026-07-07T07:30,1,1,60.0,30.0,30.0,1,"[""121-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.946079609, ""metro"": 0.0, ""ride_hailing"": 0.053920391}","{""walk"": 0.0, ""bus"": 0.944952853, ""metro"": 0.0, ""ride_hailing"": 0.055047147}","{""walk"": 0.0, ""bus"": -0.001126756, ""metro"": 0.0, ""ride_hailing"": 0.001126756}",0.001126756,True,False,False,first_trip_decision_only,False,bus,0.944952853,作为60岁以上兼职工作者，公交票价仅2元且家庭有协助，远低于网约车36.65元，经济实惠且适合家庭活动出行。,True,True,False
48,81,40-59,True,81-2026-07-07-L01,work,Z9,Z9,2026-07-07 07:31:55.680000,W2,nine_zone_representative|all|2026-07-07T07:30,1,2,60.0,30.0,60.0,1,"[""121-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.452496952, ""metro"": 0.0, ""ride_hailing"": 0.547503048}","{""walk"": 0.0, ""bus"": 0.44495007, ""metro"": 0.0, ""ride_hailing"": 0.55504993}","{""walk"": 0.0, ""bus"": -0.007546882, ""metro"": 0.0, ""ride_hailing"": 0.007546882}",0.007546882,True,False,False,first_trip_decision_only,False,ride_hailing,0.55504993,作为上班族，早高峰时间紧迫，网约车比公交快近40分钟，且天气良好适合短时户外等待。,True,True,True
49,93,40-59,True,93-2026-07-07-L01,work,Z5,Z5,2026-07-07 07:34:36,W2,nine_zone_representative|all|2026-07-07T07:30,2,3,60.0,60.0,90.0,2,"[""121-2026-07-07-L01"", ""81-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.363864511, ""metro"": 0.0, ""ride_hailing"": 0.636135489}","{""walk"": 0.0, ""bus"": 0.349076279, ""metro"": 0.0, ""ride_hailing"": 0.650923721}","{""walk"": 0.0, ""bus"": -0.014788231, ""metro"": 0.0, ""ride_hailing"": 0.014788231}",0.014788231,True,True,True,first_trip_decision_only,True,ride_hailing,0.650923721,作为上班族，时间宝贵，网约车比公交快近一半时间，且有优惠券降低费用，适合准时通勤。,True,True,True
50,144,40-59,True,144-2026-07-07-L01,work,Z6,Z2,2026-07-07 07:36:42.120000,W2,nine_zone_representative|all|2026-07-07T07:30,3,3,60.0,90.0,90.0,3,"[""121-2026-07-07-L01"", ""81-2026-07-07-L01"", ""93-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.997050804, ""ride_hailing"": 0.002949196}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.997605035, ""ride_hailing"": 0.002394965}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.000554232, ""ride_hailing"": -0.000554232}",0.000554232,True,True,True,first_trip_decision_only,False,metro,0.997605035,"Metro is much cheaper and faster than ride-hailing, with a high model probability indicating it's the preferred choice for work trips.",True,True,False
51,50,18-39,True,50-2026-07-07-L01,work,Z9,Z9,2026-07-07 07:39:09,W2,nine_zone_representative|all|2026-07-07T07:30,3,4,60.0,90.0,120.0,3,"[""121-2026-07-07-L01"", ""81-2026-07-07-L01"", ""93-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.252015248, ""metro"": 0.0, ""ride_hailing"": 0.747984752}","{""walk"": 0.0, ""bus"": 0.236310441, ""metro"": 0.0, ""ride_hailing"": 0.763689559}","{""walk"": 0.0, ""bus"": -0.015704807, ""metro"": 0.0, ""ride_hailing"": 0.015704807}",0.015704807,True,False,False,first_trip_decision_only,False,ride_hailing,0.763689559,虽然等待时间较长，但总行程时间远短于公交，适合上班通勤且无优惠券时优先选择效率更高的方式。,True,True,True
52,9,18-39,True,9-2026-07-07-L01,work,Z7,Z3,2026-07-07 07:39:11.160000,W2,nine_zone_representative|all|2026-07-07T07:30,4,4,60.0,120.0,120.0,4,"[""121-2026-07-07-L01"", ""81-2026-07-07-L01"", ""93-2026-07-07-L01"", ""50-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.999610937, ""ride_hailing"": 0.000389063}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.999714694, ""ride_hailing"": 0.000285306}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.000103756, ""ride_hailing"": -0.000103756}",0.000103756,True,False,False,first_trip_decision_only,False,metro,0.999714694,作为上班族，地铁通勤时间最短且费用低廉，尽管有轻微户外暴露但整体效率最高。,True,True,False
53,30,18-39,True,30-2026-07-07-L01,work,Z2,Z3,2026-07-07 07:39:25.560000,W2,nine_zone_representative|all|2026-07-07T07:30,4,4,60.0,120.0,120.0,4,"[""121-2026-07-07-L01"", ""81-2026-07-07-L01"", ""93-2026-07-07-L01"", ""50-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.099959658, ""metro"": 0.810963206, ""ride_hailing"": 0.089077135}","{""walk"": 0.0, ""bus"": 0.073410087, ""metro"": 0.845604153, ""ride_hailing"": 0.080985761}","{""walk"": 0.0, ""bus"": -0.026549571, ""metro"": 0.034640946, ""ride_hailing"": -0.008091375}",0.034640946,True,False,False,first_trip_decision_only,False,metro,0.845604153,作为上班族，地铁准时且成本适中，尽管时间较长但概率最高，适合工作日通勤。,True,True,False
54,168,60+,True,168-2026-07-07-L01,out_of_home_family_activity,Z7,Z4,2026-07-07 07:39:46.260000,W2,nine_zone_representative|all|2026-07-07T07:30,4,4,60.0,120.0,120.0,4,"[""121-2026-07-07-L01"", ""81-2026-07-07-L01"", ""93-2026-07-07-L01"", ""50-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.425042775, ""metro"": 0.566016829, ""ride_hailing"": 0.008940395}","{""walk"": 0.0, ""bus"": 0.377212103, ""metro"": 0.613752429, ""ride_hailing"": 0.009035467}","{""walk"": 0.0, ""bus"": -0.047830672, ""metro"": 0.0477356, ""ride_hailing"": 9.5072e-05}",0.047830672,True,False,False,first_trip_decision_only,False,metro,0.613752429,作为退休老人，地铁出行时间适中且费用合理，家庭活动无需赶时间，地铁的稳定性和安全性更适合我。,True,True,False
55,97,40-59,True,97-2026-07-07-L01,work,Z9,Z9,2026-07-07 07:40:44.760000,W2,nine_zone_representative|all|2026-07-07T07:30,4,5,60.0,120.0,150.0,4,"[""121-2026-07-07-L01"", ""81-2026-07-07-L01"", ""93-2026-07-07-L01"", ""50-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.405165401, ""metro"": 0.0, ""ride_hailing"": 0.594834599}","{""walk"": 0.0, ""bus"": 0.384016182, ""metro"": 0.0, ""ride_hailing"": 0.615983818}","{""walk"": 0.0, ""bus"": -0.021149219, ""metro"": 0.0, ""ride_hailing"": 0.021149219}",0.021149219,True,False,False,first_trip_decision_only,False,ride_hailing,0.615983818,作为上班族，时间紧迫，网约车比公交快近32分钟，且当前道路流量适中，等待时间可接受。,True,True,True
56,75,18-39,True,75-2026-07-07-L01,work,Z4,Z7,2026-07-07 07:40:50.700000,W2,nine_zone_representative|all|2026-07-07T07:30,5,5,60.0,150.0,150.0,5,"[""121-2026-07-07-L01"", ""81-2026-07-07-L01"", ""93-2026-07-07-L01"", ""50-2026-07-07-L01"", ""97-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.021900005, ""metro"": 0.953591008, ""ride_hailing"": 0.024508987}","{""walk"": 0.0, ""bus"": 0.015998899, ""metro"": 0.96732346, ""ride_hailing"": 0.016677641}","{""walk"": 0.0, ""bus"": -0.005901106, ""metro"": 0.013732452, ""ride_hailing"": -0.007831346}",0.013732452,True,False,False,first_trip_decision_only,False,metro,0.96732346,"Metro offers the best balance of travel time and cost, with a high model probability indicating it's the most reliable choice for a regular worker commuting to work.",True,True,False
57,92,40-59,True,92-2026-07-07-L01,work,Z6,Z6,2026-07-07 07:43:00.840000,W2,nine_zone_representative|all|2026-07-07T07:30,5,6,60.0,150.0,180.0,5,"[""121-2026-07-07-L01"", ""81-2026-07-07-L01"", ""93-2026-07-07-L01"", ""50-2026-07-07-L01"", ""97-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.351950624, ""metro"": 0.0, ""ride_hailing"": 0.648049376}","{""walk"": 0.0, ""bus"": 0.318449596, ""metro"": 0.0, ""ride_hailing"": 0.681550404}","{""walk"": 0.0, ""bus"": -0.033501027, ""metro"": 0.0, ""ride_hailing"": 0.033501027}",0.033501027,True,True,True,first_trip_decision_only,True,ride_hailing,0.681550404,作为上班族，时间宝贵，网约车速度快且有优惠券，比公交节省近一半时间，适合准时通勤。,True,True,True
58,47,18-39,True,47-2026-07-07-L01,work,Z3,Z6,2026-07-07 07:44:23.280000,W2,nine_zone_representative|all|2026-07-07T07:30,6,6,60.0,180.0,180.0,6,"[""121-2026-07-07-L01"", ""81-2026-07-07-L01"", ""93-2026-07-07-L01"", ""50-2026-07-07-L01"", ""97-2026-07-07-L01"", ""92-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.067204323, ""metro"": 0.861060333, ""ride_hailing"": 0.071735344}","{""walk"": 0.0, ""bus"": 0.039027751, ""metro"": 0.902173595, ""ride_hailing"": 0.058798654}","{""walk"": 0.0, ""bus"": -0.028176572, ""metro"": 0.041113263, ""ride_hailing"": -0.012936691}",0.041113263,True,False,False,first_trip_decision_only,False,metro,0.902173595,作为上班族，地铁通勤时间合理且费用低，虽然等待稍长但整体性价比高，符合日常通勤需求。,True,True,False
59,57,18-39,True,57-2026-07-07-L01,work,Z2,Z7,2026-07-07 07:46:37.800000,W2,nine_zone_representative|all|2026-07-07T07:30,6,6,60.0,180.0,180.0,6,"[""121-2026-07-07-L01"", ""81-2026-07-07-L01"", ""93-2026-07-07-L01"", ""50-2026-07-07-L01"", ""97-2026-07-07-L01"", ""92-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.000497902, ""metro"": 0.994508321, ""ride_hailing"": 0.004993777}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.996610603, ""ride_hailing"": 0.003389397}","{""walk"": 0.0, ""bus"": -0.000497902, ""metro"": 0.002102282, ""ride_hailing"": -0.001604379}",0.002102282,True,False,False,first_trip_decision_only,False,metro,0.996610603,"Metro is much cheaper and has a very high model probability, despite longer travel time.",True,True,False
60,13,18-39,True,13-2026-07-07-L01,work,Z2,Z2,2026-07-07 07:49:20.700000,W2,nine_zone_representative|all|2026-07-07T07:30,6,6,60.0,180.0,180.0,6,"[""121-2026-07-07-L01"", ""81-2026-07-07-L01"", ""93-2026-07-07-L01"", ""50-2026-07-07-L01"", ""97-2026-07-07-L01"", ""92-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.14109921, ""metro"": 0.625968629, ""ride_hailing"": 0.232932161}","{""walk"": 0.0, ""bus"": 0.114095437, ""metro"": 0.668076888, ""ride_hailing"": 0.217827675}","{""walk"": 0.0, ""bus"": -0.027003772, ""metro"": 0.042108258, ""ride_hailing"": -0.015104486}",0.042108258,True,False,False,first_trip_decision_only,False,metro,0.668076888,作为上班族，地铁准时且费用低，虽然时间稍长但不受道路拥堵影响，适合通勤。,True,True,False
61,112,40-59,True,112-2026-07-07-L01,work,Z5,Z7,2026-07-07 07:49:55.320000,W2,nine_zone_representative|all|2026-07-07T07:30,6,6,60.0,180.0,180.0,6,"[""121-2026-07-07-L01"", ""81-2026-07-07-L01"", ""93-2026-07-07-L01"", ""50-2026-07-07-L01"", ""97-2026-07-07-L01"", ""92-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.259256678, ""metro"": 0.665213875, ""ride_hailing"": 0.075529447}","{""walk"": 0.0, ""bus"": 0.156916922, ""metro"": 0.780395237, ""ride_hailing"": 0.062687841}","{""walk"": 0.0, ""bus"": -0.102339756, ""metro"": 0.115181362, ""ride_hailing"": -0.012841606}",0.115181362,True,False,False,first_trip_decision_only,False,metro,0.780395237,作为上班族，地铁时间适中且费用合理，尽管等待较长但概率最高，适合通勤。,True,True,False
62,22,18-39,True,22-2026-07-07-L01,work,Z3,Z3,2026-07-07 07:50:02.580000,W2,nine_zone_representative|all|2026-07-07T07:30,6,6,60.0,180.0,180.0,6,"[""121-2026-07-07-L01"", ""81-2026-07-07-L01"", ""93-2026-07-07-L01"", ""50-2026-07-07-L01"", ""97-2026-07-07-L01"", ""92-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.15335741, ""metro"": 0.58773914, ""ride_hailing"": 0.25890345}","{""walk"": 0.0, ""bus"": 0.126545682, ""metro"": 0.629100716, ""ride_hailing"": 0.244353602}","{""walk"": 0.0, ""bus"": -0.026811728, ""metro"": 0.041361576, ""ride_hailing"": -0.014549848}",0.041361576,True,False,False,first_trip_decision_only,False,metro,0.629100716,作为上班族，地铁时间合理且费用低，天气W2不影响出行，且无优惠券时性价比最高。,True,True,False
63,123,40-59,True,123-2026-07-07-L01,work,Z8,Z2,2026-07-07 07:52:06.240000,W2,nine_zone_representative|all|2026-07-07T07:30,6,6,60.0,180.0,180.0,6,"[""121-2026-07-07-L01"", ""81-2026-07-07-L01"", ""93-2026-07-07-L01"", ""50-2026-07-07-L01"", ""97-2026-07-07-L01"", ""92-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.344262605, ""metro"": 0.455136217, ""ride_hailing"": 0.200601179}","{""walk"": 0.0, ""bus"": 0.285200781, ""metro"": 0.514964738, ""ride_hailing"": 0.199834481}","{""walk"": 0.0, ""bus"": -0.059061823, ""metro"": 0.059828521, ""ride_hailing"": -0.000766698}",0.059828521,True,False,False,first_trip_decision_only,False,metro,0.514964738,作为上班族，地铁通勤时间适中且费用合理，尽管有等待但整体可靠，适合早高峰出行。,True,True,False
64,3,18-39,True,3-2026-07-07-L01,work,Z2,Z3,2026-07-07 07:54:30.840000,W2,nine_zone_representative|all|2026-07-07T07:30,6,6,60.0,180.0,180.0,6,"[""121-2026-07-07-L01"", ""81-2026-07-07-L01"", ""93-2026-07-07-L01"", ""50-2026-07-07-L01"", ""97-2026-07-07-L01"", ""92-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.027998852, ""metro"": 0.951249608, ""ride_hailing"": 0.020751541}","{""walk"": 0.0, ""bus"": 0.015479463, ""metro"": 0.969176941, ""ride_hailing"": 0.015343596}","{""walk"": 0.0, ""bus"": -0.012519388, ""metro"": 0.017927333, ""ride_hailing"": -0.005407945}",0.017927333,True,False,False,first_trip_decision_only,False,metro,0.969176941,"Metro is fastest and cheapest among options, with high model probability and low outdoor exposure.",True,True,False
65,146,40-59,True,146-2026-07-07-L01,work,Z5,Z7,2026-07-07 07:54:35.400000,W2,nine_zone_representative|all|2026-07-07T07:30,6,6,60.0,180.0,180.0,6,"[""121-2026-07-07-L01"", ""81-2026-07-07-L01"", ""93-2026-07-07-L01"", ""50-2026-07-07-L01"", ""97-2026-07-07-L01"", ""92-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.015153455, ""metro"": 0.981231626, ""ride_hailing"": 0.003614919}","{""walk"": 0.0, ""bus"": 0.00730934, ""metro"": 0.990455509, ""ride_hailing"": 0.002235151}","{""walk"": 0.0, ""bus"": -0.007844115, ""metro"": 0.009223883, ""ride_hailing"": -0.001379768}",0.009223883,True,False,False,first_trip_decision_only,False,metro,0.990455509,作为上班族，地铁通勤时间最短且费用适中，尽管有户外步行但整体效率最高。,True,True,False
66,11,18-39,True,11-2026-07-07-L01,work,Z5,Z7,2026-07-07 07:54:35.400000,W2,nine_zone_representative|all|2026-07-07T07:30,6,6,60.0,180.0,180.0,6,"[""121-2026-07-07-L01"", ""81-2026-07-07-L01"", ""93-2026-07-07-L01"", ""50-2026-07-07-L01"", ""97-2026-07-07-L01"", ""92-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.004113378, ""metro"": 0.993251097, ""ride_hailing"": 0.002635525}","{""walk"": 0.0, ""bus"": 0.001850434, ""metro"": 0.996669456, ""ride_hailing"": 0.00148011}","{""walk"": 0.0, ""bus"": -0.002262944, ""metro"": 0.003418359, ""ride_hailing"": -0.001155416}",0.003418359,True,False,False,first_trip_decision_only,False,metro,0.996669456,"Metro is fastest and cheapest among options, with high model probability and low wait time.",True,True,False
67,8,18-39,True,8-2026-07-07-L01,work,Z6,Z6,2026-07-07 07:55:07.080000,W2,nine_zone_representative|all|2026-07-07T07:30,6,7,60.0,180.0,210.0,6,"[""121-2026-07-07-L01"", ""81-2026-07-07-L01"", ""93-2026-07-07-L01"", ""50-2026-07-07-L01"", ""97-2026-07-07-L01"", ""92-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.37747158, ""metro"": 0.0, ""ride_hailing"": 0.62252842}","{""walk"": 0.0, ""bus"": 0.343327864, ""metro"": 0.0, ""ride_hailing"": 0.656672136}","{""walk"": 0.0, ""bus"": -0.034143716, ""metro"": 0.0, ""ride_hailing"": 0.034143716}",0.034143716,True,False,False,first_trip_decision_only,False,ride_hailing,0.656672136,作为上班族，我选择网约车以节省时间，尽管等待较长但总耗时远低于公交，且天气良好适合出行。,True,True,True
